Date,Product,Quantity,Price
2023-02-02,Laptop,30,875.79
2022-10-23,Laptop,44,596.69
2022-04-11,Smartphone,22,48.49
2022-07-18,Laptop,24,296.75
2024-07-11,Laptop,38,788.77
2024-11-27,Tablet,27,119.44
2023-11-23,Laptop,27,29.48
2023-04-03,Tablet,7,133.56
2022-12-13,Smartphone,41,896.14
2020-11-18,Smartphone,49,444.07
2024-05-25,Tablet,21,494.08
2020-02-27,Smartphone,14,890.48
2025-02-28,Smartwatch,24,19.72
2020-08-26,Smartwatch,8,164.46
2023-10-25,Fone de Ouvido,12,750.33
2020-02-28,Tablet,36,341.21
2023-02-22,Fone de Ouvido,23,354.98
2021-04-11,Smartwatch,34,17.97
2021-10-05,Smartwatch,1,464.87
2024-05-02,Smartphone,31,391.57
2023-04-26,Laptop,37,926.76
2024-10-20,Smartwatch,39,805.18
2023-10-03,Smartphone,18,563.78
2022-06-12,Fone de Ouvido,11,31.49
2021-10-07,Laptop,31,170.16
2021-04-19,Smartphone,11,662.48
2023-11-04,Smartphone,19,239.24
2023-05-08,Smartphone,15,412.62
2020-10-05,Smartphone,26,32.27
2024-01-05,Fone de Ouvido,44,554.13
2021-03-05,Smartphone,12,64.73
2024-09-30,Tablet,43,418.43
2023-07-09,Fone de Ouvido,41,175.87
2021-12-30,Smartphone,35,160.92
2020-08-11,Fone de Ouvido,24,987.98
2022-03-22,Tablet,18,190.4
2024-08-24,Laptop,25,942.08
2023-10-25,Tablet,22,130.66
2022-05-26,Tablet,21,734.85
2024-01-14,Tablet,3,912.27
2024-06-08,Smartphone,2,792.71
2023-08-16,Laptop,4,31.04
2023-08-06,Laptop,31,151.85
2020-08-04,Smartwatch,28,731.12
2022-04-12,Smartwatch,19,552.9
2023-07-26,Fone de Ouvido,8,323.03
2023-09-13,Fone de Ouvido,32,443.7
2023-09-08,Smartwatch,23,371.33
2023-09-11,Fone de Ouvido,32,437.19
2021-05-14,Smartwatch,43,546.35
2022-07-20,Smartphone,8,260.5
2022-03-28,Tablet,28,287.54
2021-09-06,Smartphone,19,641.69
2025-03-18,Smartwatch,33,265.69
2023-09-09,Smartwatch,42,219.7
2021-07-20,Smartphone,9,283.27
2024-06-12,Smartphone,19,233.9
2022-04-02,Smartwatch,35,136.84
2023-07-28,Smartwatch,45,354.85
2023-06-20,Smartwatch,16,494.74
2023-08-05,Fone de Ouvido,2,91.71
2022-03-11,Smartwatch,10,227.11
2024-12-06,Laptop,6,880.01
2024-11-24,Smartwatch,16,198.14
2021-12-11,Fone de Ouvido,39,315.0
2020-10-25,Smartphone,32,378.12
2024-06-19,Tablet,28,42.19
2022-03-22,Smartphone,16,561.06
2025-02-26,Smartphone,26,309.86
2024-08-25,Laptop,16,286.3
2020-07-22,Smartwatch,37,417.3
2021-11-03,Laptop,31,135.14
2025-03-01,Smartwatch,17,32.99
2021-05-24,Tablet,30,162.41
2022-11-30,Smartphone,43,802.46
2023-03-25,Fone de Ouvido,18,780.74
2024-10-01,Tablet,14,218.61
2022-04-03,Tablet,39,251.07
2020-03-10,Smartwatch,42,741.34
2024-03-28,Smartwatch,24,540.44
2024-11-09,Fone de Ouvido,22,128.16
2020-03-28,Laptop,34,197.84
2023-04-17,Smartphone,43,777.91
2021-01-19,Smartphone,43,631.51
2022-08-30,Fone de Ouvido,32,981.22
2020-10-23,Tablet,34,274.94
2024-11-02,Tablet,17,747.56
2024-03-19,Laptop,39,838.09
2022-10-19,Laptop,46,853.23
2022-02-13,Laptop,13,583.22
2024-04-17,Fone de Ouvido,16,431.96
2022-11-26,Smartphone,35,136.62
2025-03-04,Tablet,42,273.36
2022-08-28,Smartphone,3,636.81
2022-03-03,Tablet,20,421.08
2022-04-24,Smartphone,48,971.0
2020-07-31,Smartwatch,22,547.76
2021-07-13,Smartwatch,11,116.33
2022-06-05,Laptop,45,906.96
2020-06-21,Smartwatch,3,87.08
2022-02-05,Smartphone,29,503.31
2022-06-13,Tablet,18,499.29
2021-09-29,Smartwatch,47,245.09
2022-07-02,Smartwatch,19,234.96
2023-05-29,Fone de Ouvido,8,908.54
2023-05-02,Fone de Ouvido,27,508.23
2021-12-12,Smartwatch,12,39.89
2021-09-01,Smartphone,41,363.81
2022-09-23,Tablet,10,919.16
2020-08-26,Smartphone,3,105.77
2024-05-06,Smartphone,39,329.84
2025-01-20,Fone de Ouvido,36,462.25
2022-01-03,Tablet,25,888.83
2023-08-11,Smartphone,36,67.76
2024-02-19,Smartphone,37,63.73
2021-12-02,Smartwatch,9,442.02
2020-09-20,Tablet,46,249.67
2021-07-30,Tablet,38,644.4
2021-10-25,Tablet,7,607.41
2020-04-27,Laptop,23,80.92
2024-05-30,Fone de Ouvido,7,128.52
2024-11-03,Fone de Ouvido,10,626.95
2021-06-25,Laptop,33,845.29
2022-12-17,Smartphone,38,677.52
2021-02-14,Smartphone,27,157.37
2021-09-21,Smartwatch,22,341.62
2023-12-03,Smartphone,41,944.36
2021-01-12,Laptop,9,323.25
2022-09-27,Smartphone,25,374.83
2021-06-20,Smartwatch,39,817.8
2021-07-24,Laptop,1,58.76
2021-04-26,Smartphone,42,365.53
2021-05-08,Smartwatch,17,717.05
2020-10-06,Laptop,48,207.43
2022-07-24,Smartphone,34,60.83
2022-05-22,Laptop,26,69.86
2021-02-01,Smartphone,7,170.05
2023-02-13,Tablet,1,124.84
2022-07-08,Smartwatch,46,947.66
2021-09-20,Fone de Ouvido,17,288.23
2025-02-18,Smartphone,13,276.97
2024-03-29,Tablet,43,615.36
2024-10-18,Smartwatch,46,764.42
2024-10-13,Smartwatch,16,426.92
2023-02-11,Fone de Ouvido,14,29.58
2024-11-05,Smartwatch,8,244.79
2020-10-16,Tablet,41,70.55
2023-05-07,Smartphone,32,170.72
2021-07-27,Smartwatch,9,194.92
2024-10-30,Smartwatch,5,305.16
2021-05-09,Smartwatch,14,990.51
2020-05-16,Tablet,18,332.61
2022-06-12,Tablet,17,782.48
2021-02-12,Laptop,4,626.32
2023-12-19,Smartwatch,35,141.75
2020-03-23,Fone de Ouvido,37,136.72
2022-11-03,Fone de Ouvido,35,963.51
2025-01-24,Smartphone,22,369.29
2023-06-25,Fone de Ouvido,9,765.07
2024-06-06,Fone de Ouvido,39,353.47
2024-10-18,Smartwatch,22,838.48
2021-01-31,Fone de Ouvido,18,961.91
2021-11-17,Laptop,30,204.17
2020-04-26,Laptop,4,88.73
2020-06-07,Smartwatch,17,388.93
2020-04-13,Fone de Ouvido,44,770.18
2022-03-13,Tablet,19,16.37
2021-06-01,Smartwatch,23,322.25
2020-04-08,Smartphone,41,908.73
2020-07-20,Smartphone,41,481.75
2020-01-25,Fone de Ouvido,9,816.49
2023-02-24,Tablet,12,767.55
2024-10-28,Smartphone,26,130.1
2023-11-10,Smartphone,40,234.13
2021-02-27,Smartphone,6,751.51
2020-07-25,Laptop,4,418.22
2020-04-01,Laptop,5,96.77
2023-10-15,Smartphone,30,493.56
2023-03-27,Tablet,28,594.31
2024-11-29,Laptop,34,202.05
2022-06-14,Laptop,14,570.97
2022-06-04,Fone de Ouvido,34,587.04
2023-07-21,Tablet,3,756.68
2021-03-29,Tablet,29,652.5
2020-09-22,Smartphone,23,830.19
2023-10-19,Smartwatch,48,367.4
2022-12-18,Fone de Ouvido,14,861.44
2020-07-11,Laptop,33,208.21
2023-08-20,Laptop,46,73.88
2024-08-27,Tablet,16,839.83
2023-08-22,Laptop,22,492.49
2023-05-09,Smartwatch,15,970.82
2020-05-07,Smartphone,7,495.73
2021-11-05,Smartwatch,4,326.36
2020-07-09,Laptop,24,720.35
2024-04-11,Fone de Ouvido,8,274.55
2024-05-01,Smartwatch,45,385.16
2023-07-31,Smartwatch,13,453.11
2023-12-01,Fone de Ouvido,30,564.06
2020-11-02,Smartphone,47,514.61
2020-11-21,Smartphone,9,763.42
2023-06-04,Tablet,28,103.62
2025-01-02,Laptop,47,364.91
2021-06-19,Laptop,19,780.81
2020-10-09,Smartwatch,9,86.78
2020-04-11,Laptop,43,511.63
2022-04-08,Laptop,3,483.14
2024-07-06,Laptop,34,688.76
2024-05-24,Laptop,2,177.88
2021-01-10,Laptop,19,768.22
2021-10-04,Laptop,37,602.56
2020-03-31,Smartphone,10,802.23
2020-03-16,Tablet,40,630.86
2025-01-31,Fone de Ouvido,31,321.38
2022-11-18,Smartphone,36,355.62
2024-08-02,Smartwatch,7,812.28
2021-03-06,Fone de Ouvido,43,490.88
2021-05-05,Smartphone,7,342.12
2020-02-18,Fone de Ouvido,44,322.5
2021-11-02,Fone de Ouvido,29,868.56
2024-11-25,Laptop,13,391.24
2020-05-12,Smartwatch,41,137.06
2021-05-03,Smartwatch,28,371.35
2023-06-24,Fone de Ouvido,6,658.55
2020-12-31,Fone de Ouvido,7,271.57
2024-06-22,Smartwatch,1,317.61
2022-05-16,Laptop,5,730.69
2025-01-02,Laptop,47,900.4
2022-01-23,Fone de Ouvido,45,89.84
2020-12-28,Smartphone,47,266.43
2022-09-02,Fone de Ouvido,20,292.33
2020-07-25,Tablet,12,498.37
2021-02-10,Fone de Ouvido,23,859.99
2020-02-03,Fone de Ouvido,5,132.27
2021-06-10,Tablet,41,481.72
2021-08-10,Smartwatch,34,244.86
2024-01-04,Smartphone,23,758.51
2021-02-25,Smartphone,34,674.97
2023-11-07,Smartphone,32,63.64
2024-09-24,Smartwatch,5,432.07
2024-08-31,Tablet,27,91.62
2022-12-25,Smartwatch,18,990.0
2022-06-14,Fone de Ouvido,20,998.56
2024-12-19,Tablet,4,181.77
2022-04-25,Smartphone,2,74.76
2023-05-26,Tablet,24,621.02
2021-10-02,Tablet,43,466.43
2022-06-25,Tablet,21,595.43
2023-07-23,Tablet,28,27.61
2024-08-16,Smartphone,29,627.46
2021-03-14,Tablet,5,598.54
2023-01-13,Laptop,7,917.33
2022-11-30,Tablet,15,699.06
2024-12-25,Smartphone,21,915.11
2020-04-20,Smartphone,49,78.27
2022-06-21,Fone de Ouvido,27,416.92
2020-01-03,Smartwatch,17,604.74
2020-01-17,Smartwatch,36,403.35
2023-02-17,Tablet,35,685.09
2024-06-03,Tablet,40,197.48
2023-07-08,Smartwatch,3,908.89
2023-12-27,Smartwatch,12,635.69
2020-11-15,Smartphone,35,647.04
2021-06-24,Smartwatch,39,255.33
2023-01-24,Smartwatch,32,109.26
2021-11-22,Fone de Ouvido,12,502.13
2020-12-07,Laptop,49,958.79
2023-11-27,Smartwatch,45,815.52
2020-12-29,Laptop,46,409.31
2024-05-29,Smartphone,42,86.58
2024-03-07,Laptop,11,330.06
2021-08-22,Laptop,8,651.1
2023-04-22,Smartphone,45,359.68
2022-06-16,Smartphone,11,617.21
2020-05-17,Fone de Ouvido,18,360.63
2022-11-28,Fone de Ouvido,13,914.7
2024-11-24,Smartwatch,36,640.11
2021-11-06,Tablet,50,175.95
2024-03-24,Fone de Ouvido,3,185.58
2020-02-03,Tablet,35,197.73
2020-12-28,Smartwatch,34,269.31
2020-03-09,Laptop,6,632.41
2022-06-28,Smartwatch,31,673.03
2021-12-30,Fone de Ouvido,44,64.31
2024-08-03,Smartphone,30,836.23
2024-01-31,Tablet,16,576.57
2025-02-23,Smartphone,41,96.7
2024-11-01,Laptop,7,647.8
2022-03-05,Smartphone,22,850.58
2025-02-03,Laptop,8,836.99
2025-02-17,Tablet,43,629.86
2024-04-23,Smartphone,16,710.72
2022-08-01,Fone de Ouvido,22,797.08
2024-10-29,Smartwatch,47,714.6
2022-08-03,Tablet,20,319.86
2024-04-09,Tablet,17,611.72
2020-05-27,Smartphone,9,558.81
2020-01-14,Smartphone,4,387.26
2024-08-23,Smartwatch,30,969.89
2024-02-19,Fone de Ouvido,43,874.55
2023-09-27,Fone de Ouvido,42,606.86
2022-12-30,Smartwatch,10,841.61
2023-09-01,Fone de Ouvido,7,625.87
2022-02-27,Smartphone,19,881.57
2025-02-23,Fone de Ouvido,28,976.01
2020-08-05,Smartwatch,4,426.15
2025-02-21,Tablet,25,319.75
2020-03-23,Smartphone,21,537.36
2023-04-19,Fone de Ouvido,35,776.61
2021-04-21,Smartwatch,45,956.68
2020-08-09,Smartwatch,22,972.44
2020-05-11,Smartwatch,32,503.42
2024-04-09,Smartphone,6,843.26
2020-07-09,Smartphone,50,116.21
2024-12-02,Tablet,36,347.14
2024-09-12,Smartwatch,9,902.57
2021-07-17,Smartwatch,3,437.38
2023-05-11,Tablet,49,236.29
2024-03-05,Laptop,40,297.35
2020-10-08,Laptop,50,464.51
2025-01-27,Laptop,39,284.81
2022-05-20,Laptop,3,598.56
2022-10-03,Laptop,19,783.37
2025-01-20,Laptop,33,950.29
2021-12-10,Smartphone,36,704.48
2024-11-13,Smartwatch,20,889.11
2025-01-29,Smartphone,10,40.61
2025-03-18,Smartwatch,41,855.07
2021-04-16,Smartphone,5,496.83
2023-10-10,Tablet,22,25.82
2023-12-30,Fone de Ouvido,36,632.81
2020-08-29,Smartphone,43,815.97
2022-05-14,Tablet,19,631.42
2024-12-29,Fone de Ouvido,19,698.34
2022-10-08,Smartwatch,25,534.99
2021-03-18,Smartphone,17,538.07
2024-04-25,Tablet,34,292.97
2023-10-14,Tablet,34,94.37
2021-02-24,Fone de Ouvido,39,358.94
2023-12-07,Smartwatch,39,538.53
2024-10-08,Smartwatch,8,826.5
2021-04-28,Tablet,33,523.79
2021-06-18,Laptop,20,816.12
2020-07-15,Fone de Ouvido,20,736.17
2023-05-05,Smartwatch,39,787.35
2021-11-06,Fone de Ouvido,40,61.16
2023-01-20,Laptop,13,919.12
2021-06-02,Fone de Ouvido,41,484.36
2021-08-05,Fone de Ouvido,27,381.15
2020-06-10,Smartwatch,16,307.33
2023-07-08,Laptop,46,834.85
2024-10-27,Tablet,17,421.37
2021-10-02,Tablet,30,63.16
2022-04-20,Fone de Ouvido,29,932.31
2023-10-11,Tablet,24,757.31
2022-09-14,Fone de Ouvido,20,613.04
2021-09-09,Laptop,10,779.36
2024-03-02,Fone de Ouvido,24,254.88
2022-10-03,Tablet,15,997.52
2022-07-16,Tablet,6,863.86
2020-09-06,Laptop,42,825.33
2021-01-04,Smartphone,50,494.94
2022-07-23,Smartwatch,11,605.41
2023-03-05,Laptop,49,77.3
2023-07-24,Smartwatch,38,779.35
2023-06-02,Tablet,41,263.25
2020-09-22,Smartphone,38,407.02
2020-04-22,Laptop,48,375.08
2022-03-02,Smartwatch,28,606.81
2020-12-31,Smartphone,24,313.03
2023-09-28,Laptop,3,145.21
2021-01-01,Smartwatch,11,620.65
2025-03-25,Fone de Ouvido,18,392.95
2023-04-14,Smartphone,19,324.07
2020-05-09,Tablet,31,456.72
2023-06-30,Smartphone,37,297.96
2021-09-30,Smartphone,45,873.48
2021-01-29,Smartphone,46,306.74
2023-10-26,Fone de Ouvido,8,379.69
2023-09-09,Fone de Ouvido,40,573.49
2023-12-17,Smartwatch,30,402.43
2024-02-10,Laptop,26,766.99
2023-05-29,Laptop,14,65.6
2021-06-04,Tablet,40,114.51
2022-07-19,Fone de Ouvido,7,786.3
2022-02-23,Laptop,3,390.35
2020-12-01,Smartphone,25,889.35
2023-03-16,Fone de Ouvido,10,382.69
2022-05-08,Smartphone,25,52.75
2021-02-07,Smartwatch,38,512.69
2025-02-05,Smartphone,15,849.28
2021-05-02,Tablet,15,582.83
2021-06-04,Smartwatch,1,310.3
2024-02-19,Fone de Ouvido,16,285.82
2024-12-12,Smartwatch,12,756.44
2021-08-07,Laptop,39,322.26
2020-07-23,Smartphone,16,551.2
2024-10-06,Smartphone,27,281.39
2021-08-30,Smartwatch,2,860.6
2022-10-29,Smartphone,40,833.28
2021-12-09,Fone de Ouvido,27,714.87
2024-08-08,Laptop,37,446.85
2025-01-06,Tablet,24,962.57
2024-11-03,Tablet,10,916.86
2023-02-07,Smartwatch,31,503.77
2023-02-11,Tablet,47,532.26
2021-02-25,Smartwatch,10,530.02
2022-10-16,Laptop,18,137.74
2025-03-25,Laptop,26,181.68
2021-08-05,Smartwatch,12,839.33
2020-06-11,Fone de Ouvido,40,400.52
2020-05-06,Fone de Ouvido,26,724.37
2024-08-10,Tablet,38,469.47
2024-09-03,Smartphone,21,82.88
2023-04-08,Smartwatch,4,617.86
2024-03-24,Fone de Ouvido,17,308.86
2022-01-20,Fone de Ouvido,1,79.89
2022-10-15,Laptop,30,721.08
2024-12-17,Smartwatch,4,611.06
2024-01-02,Tablet,19,736.54
2023-06-11,Laptop,40,827.16
2022-03-01,Laptop,6,143.08
2022-12-16,Smartwatch,29,210.44
2024-09-13,Laptop,12,669.94
2024-09-13,Fone de Ouvido,26,254.65
2022-08-01,Tablet,15,228.54
2021-01-24,Tablet,32,729.05
2024-02-14,Fone de Ouvido,18,653.85
2021-01-06,Smartphone,9,619.67
2023-01-22,Laptop,42,487.18
2022-08-02,Tablet,9,10.01
2021-02-16,Fone de Ouvido,19,150.52
2021-07-29,Smartwatch,41,251.43
2022-08-12,Smartphone,28,581.07
2020-11-30,Smartphone,39,705.58
2024-12-12,Smartphone,43,383.21
2021-11-12,Smartphone,2,507.75
2022-08-23,Smartphone,15,861.88
2020-03-22,Tablet,38,987.17
2020-04-05,Fone de Ouvido,2,591.6
2023-07-25,Fone de Ouvido,1,905.31
2022-10-22,Smartwatch,48,697.59
2022-12-19,Smartphone,16,808.14
2021-07-27,Fone de Ouvido,35,331.96
2021-12-24,Tablet,28,971.41
2020-05-09,Smartphone,1,296.71
2020-01-26,Tablet,31,49.26
2020-08-24,Smartphone,12,45.64
2022-12-25,Fone de Ouvido,35,201.49
2022-08-14,Smartphone,41,414.02
2023-04-15,Fone de Ouvido,13,357.12
2020-10-15,Tablet,13,730.45
2020-09-30,Smartphone,28,685.41
2022-09-30,Smartphone,13,135.18
2021-06-26,Fone de Ouvido,45,893.76
2023-04-15,Smartphone,12,127.12
2022-03-13,Smartphone,46,130.41
2023-10-31,Laptop,46,578.18
2022-01-08,Smartwatch,28,115.26
2020-01-01,Fone de Ouvido,46,246.33
2020-09-19,Tablet,6,330.46
2020-02-14,Laptop,13,541.15
2024-05-02,Tablet,33,834.36
2021-12-05,Fone de Ouvido,14,428.02
2025-01-16,Smartwatch,46,705.88
2023-04-11,Laptop,8,86.61
2024-05-02,Tablet,21,309.97
2024-01-03,Tablet,3,851.35
2021-10-28,Laptop,38,746.27
2021-08-18,Laptop,47,407.12
2022-05-12,Laptop,39,124.76
2024-01-21,Laptop,28,980.29
2024-08-10,Fone de Ouvido,29,899.85
2024-08-14,Smartwatch,25,739.82
2020-03-21,Smartphone,23,457.2
2023-01-03,Smartwatch,16,336.5
2024-03-17,Fone de Ouvido,5,164.56
2021-07-28,Laptop,5,647.77
2022-02-28,Tablet,39,620.42
2023-12-17,Laptop,37,900.42
2020-12-12,Smartphone,42,890.0
2021-09-11,Tablet,25,150.67
2022-07-11,Tablet,35,476.7
2024-05-19,Laptop,32,770.46
2023-08-11,Tablet,16,576.68
2024-08-24,Smartphone,1,123.15
2020-05-16,Tablet,13,828.09
2022-05-26,Tablet,8,119.39
2023-01-26,Fone de Ouvido,14,313.74
2023-04-01,Tablet,46,934.2
2022-06-08,Tablet,36,40.88
2024-05-22,Smartwatch,10,144.82
2021-04-23,Fone de Ouvido,18,536.92
2024-08-01,Smartwatch,32,853.85
2024-02-20,Fone de Ouvido,43,865.86
2021-03-27,Smartphone,15,99.71
2025-02-05,Tablet,7,480.22
2024-01-05,Smartphone,32,545.75
2021-04-23,Fone de Ouvido,9,433.08
2020-08-16,Fone de Ouvido,23,24.63
2024-05-20,Tablet,22,185.94
2020-09-02,Laptop,22,227.68
2025-01-11,Laptop,39,421.15
2023-06-06,Smartwatch,48,689.75
2020-08-23,Fone de Ouvido,24,617.65
2024-11-15,Fone de Ouvido,39,55.44
2022-03-20,Smartphone,10,829.34
2023-11-11,Fone de Ouvido,40,998.2
2022-06-26,Tablet,2,521.9
2024-06-20,Laptop,28,712.66
2021-05-08,Smartwatch,47,968.15
2024-02-09,Smartphone,26,999.22
2024-06-26,Smartphone,19,567.7
2025-02-06,Laptop,9,590.11
2022-11-19,Smartphone,2,256.74
2022-08-27,Fone de Ouvido,34,361.07
2024-04-11,Laptop,20,778.47
2021-08-01,Tablet,7,467.3
2021-12-31,Laptop,24,740.47
2024-07-27,Smartphone,3,792.06
2021-12-28,Smartwatch,24,783.16
2024-02-08,Tablet,4,376.69
2023-03-01,Smartphone,2,386.13
2024-09-11,Smartphone,9,626.11
2024-09-12,Laptop,25,338.9
2025-01-15,Smartphone,37,972.39
2023-08-18,Smartphone,6,859.87
2021-07-15,Laptop,26,500.53
2024-09-06,Smartwatch,13,491.73
2023-09-09,Smartphone,3,765.13
2023-02-12,Laptop,16,953.35
2023-12-18,Tablet,39,313.18
2020-05-13,Smartphone,27,957.55
2023-11-30,Smartwatch,6,91.5
2021-11-07,Fone de Ouvido,36,125.84
2024-03-21,Laptop,50,286.54
2022-12-22,Smartphone,40,768.76
2023-09-25,Fone de Ouvido,46,577.93
2022-08-17,Smartphone,15,90.06
2024-07-30,Smartwatch,21,878.93
2021-06-29,Smartwatch,46,525.58
2020-01-08,Tablet,6,335.79
2022-05-23,Smartwatch,46,903.42
2023-09-21,Fone de Ouvido,10,478.93
2021-07-10,Laptop,22,948.16
2022-01-13,Tablet,16,693.81
2024-03-24,Laptop,32,232.56
2022-01-11,Fone de Ouvido,39,483.25
2021-09-07,Smartwatch,5,791.73
2021-03-08,Laptop,31,930.55
2020-10-21,Smartwatch,2,752.55
2020-04-22,Tablet,5,446.21
2024-09-22,Laptop,24,368.9
2021-03-01,Fone de Ouvido,1,653.27
2024-04-07,Fone de Ouvido,1,406.03
2021-04-29,Tablet,21,865.49
2020-06-08,Laptop,49,29.79
2024-02-16,Laptop,21,190.02
2021-03-18,Smartphone,15,705.17
2024-04-05,Tablet,23,310.26
2021-04-20,Fone de Ouvido,36,643.42
2021-08-29,Smartphone,10,977.49
2023-07-21,Laptop,36,807.09
2022-09-30,Fone de Ouvido,50,279.92
2021-12-31,Laptop,15,358.9
2025-01-25,Tablet,29,692.0
2020-05-24,Fone de Ouvido,39,90.69
2023-05-06,Tablet,7,813.73
2023-09-23,Laptop,34,213.08
2025-03-11,Smartphone,12,257.78
2024-05-23,Tablet,3,210.45
2023-11-14,Laptop,37,621.47
2024-10-13,Laptop,49,736.77
2024-04-07,Smartwatch,27,284.75
2022-02-05,Smartwatch,2,237.0
2020-05-11,Smartphone,48,67.01
2023-06-26,Laptop,36,627.74
2023-03-22,Smartphone,34,61.98
2020-10-15,Laptop,15,334.95
2023-04-11,Laptop,22,708.37
2020-10-26,Smartwatch,34,726.03
2021-04-04,Tablet,4,267.42
2022-05-30,Fone de Ouvido,48,759.94
2022-10-16,Smartphone,3,822.0
2021-11-22,Laptop,7,518.76
2023-08-17,Laptop,37,190.74
2020-02-03,Tablet,18,264.04
2021-10-18,Smartwatch,25,934.63
2021-04-02,Fone de Ouvido,3,98.4
2024-09-27,Tablet,35,851.53
2024-04-30,Fone de Ouvido,20,125.05
2025-03-17,Smartphone,17,503.73
2021-11-20,Smartphone,9,701.43
2024-03-19,Tablet,28,458.08
2021-04-23,Tablet,18,423.66
2023-10-16,Laptop,14,84.02
2020-02-16,Smartphone,2,562.27
2020-08-24,Tablet,7,69.15
2023-02-07,Tablet,42,676.51
2020-04-17,Smartwatch,28,669.99
2022-01-24,Laptop,2,106.1
2022-06-10,Fone de Ouvido,31,323.25
2022-11-27,Laptop,29,79.79
2023-08-24,Smartwatch,49,969.34
2020-01-29,Laptop,35,447.88
2024-03-28,Laptop,37,891.87
2020-03-08,Tablet,8,469.76
2022-11-07,Laptop,20,400.16
2023-02-09,Laptop,33,285.49
2020-03-24,Fone de Ouvido,49,676.64
2021-09-27,Laptop,10,111.44
2020-03-25,Fone de Ouvido,40,130.6
2020-10-03,Fone de Ouvido,28,709.12
2023-05-06,Fone de Ouvido,33,357.02
2021-01-27,Smartwatch,45,944.98
2024-05-09,Smartwatch,9,321.61
2021-06-30,Smartwatch,28,309.69
2020-05-07,Smartwatch,1,978.96
2020-11-04,Laptop,25,912.3
2024-09-30,Fone de Ouvido,6,504.59
2021-03-12,Laptop,27,208.82
2024-05-10,Laptop,40,161.12
2025-03-16,Laptop,10,937.88
2022-10-17,Fone de Ouvido,33,654.31
2021-11-14,Laptop,4,25.27
2024-01-11,Smartphone,23,812.74
2023-07-02,Smartwatch,46,920.79
2025-01-31,Tablet,27,581.6
2020-04-14,Smartphone,45,279.49
2022-12-08,Smartphone,39,139.01
2022-05-06,Fone de Ouvido,11,888.06
2020-10-28,Laptop,2,234.55
2022-01-12,Smartwatch,49,97.33
2022-10-23,Laptop,42,61.83
2020-01-10,Fone de Ouvido,18,922.57
2021-06-03,Smartphone,25,445.69
2020-03-04,Smartwatch,23,424.42
2021-01-27,Smartphone,16,120.25
2021-02-23,Smartwatch,35,477.19
2024-01-26,Tablet,6,90.25
2020-06-07,Fone de Ouvido,15,751.72
2021-02-01,Fone de Ouvido,28,90.43
2021-08-28,Tablet,37,51.44
2024-04-10,Smartphone,2,593.61
2020-06-22,Laptop,43,926.44
2022-08-15,Smartwatch,5,848.02
2022-06-20,Laptop,33,810.13
2022-02-23,Tablet,26,812.5
2024-11-12,Smartwatch,30,969.03
2023-12-30,Laptop,34,482.36
2021-11-22,Smartwatch,14,118.01
2022-04-04,Smartwatch,36,931.87
2024-07-23,Smartphone,16,524.9
2024-01-06,Smartphone,46,524.48
2025-02-13,Smartphone,8,918.28
2021-06-07,Fone de Ouvido,48,542.91
2022-12-08,Laptop,1,551.79
2023-02-26,Smartphone,5,225.87
2020-07-11,Laptop,27,618.2
2022-10-01,Smartwatch,26,90.81
2025-03-22,Fone de Ouvido,31,931.79
2024-01-14,Fone de Ouvido,11,134.75
2022-05-04,Smartphone,25,28.74
2021-10-02,Smartwatch,29,984.05
2024-11-28,Fone de Ouvido,2,190.1
2024-08-21,Smartwatch,42,907.32
2024-10-03,Laptop,42,780.53
2022-11-13,Tablet,40,652.45
2021-08-23,Tablet,40,164.32
2022-08-03,Smartphone,6,698.41
2023-08-20,Smartwatch,6,686.0
2022-06-29,Fone de Ouvido,5,816.22
2021-02-19,Tablet,12,238.75
2021-12-23,Fone de Ouvido,30,644.4
2022-12-02,Smartwatch,13,738.87
2021-05-01,Tablet,8,673.34
2023-09-08,Smartphone,9,24.29
2022-05-12,Laptop,5,986.19
2022-04-13,Tablet,3,421.24
2023-03-07,Fone de Ouvido,7,917.02
2021-09-27,Tablet,30,116.68
2021-05-28,Smartphone,44,244.31
2024-08-08,Smartphone,47,212.07
2020-01-23,Smartphone,1,142.71
2023-03-09,Smartphone,25,22.08
2023-08-12,Smartwatch,36,93.27
2024-01-14,Smartwatch,11,194.88
2023-04-28,Laptop,25,533.02
2022-10-09,Tablet,48,873.19
2023-10-04,Tablet,38,551.82
2024-05-29,Smartphone,31,304.7
2020-01-27,Fone de Ouvido,45,299.32
2024-03-14,Tablet,24,885.72
2023-04-19,Smartphone,46,858.64
2022-07-31,Tablet,25,447.95
2022-07-01,Tablet,47,119.04
2025-03-17,Smartphone,42,630.94
2020-08-03,Laptop,35,298.39
2023-06-11,Smartwatch,15,70.98
2021-11-24,Smartwatch,47,33.69
2021-11-25,Smartphone,43,201.12
